DATE/TIME,"Limbang, SARAWAK","ILP Miri, SARAWAK","Kapit, SARAWAK","Samarahan, SARAWAK","Kuching, SARAWAK"
2/25/2019 2:00,43,54,22,23,22
2/25/2019 3:00,43,54,22,24,22
2/25/2019 4:00,42,54,21,24,21
2/25/2019 5:00,41,54,21,23,21
2/25/2019 6:00,41,54,21,23,21
2/25/2019 7:00,41,54,22,23,21
2/25/2019 8:00,39,54,22,22,22
2/25/2019 9:00,38,54,21,22,24
2/25/2019 10:00,36,54,21,22,27
2/25/2019 11:00,35,54,22,24,30
2/25/2019 12:00,34,55,21,24,32
2/25/2019 13:00,32,55,21,25,33
2/25/2019 14:00,32,55,21,25,35
2/25/2019 15:00,31,54,21,26,36
2/25/2019 16:00,32,54,21,26,38
2/25/2019 17:00,33,54,21,28,39
2/25/2019 18:00,34,54,21,28,39
2/25/2019 19:00,35,55,21,27,40
2/25/2019 20:00,36,54,21,29,42
2/25/2019 21:00,38,54,21,31,45
2/25/2019 22:00,38,54,22,31,47
2/25/2019 23:00,39,54,23,32,48
2/26/2019 0:00,39,55,24,32,48
2/26/2019 1:00,39,55,25,31,49
2/26/2019 2:00,39,55,27,31,51
2/26/2019 3:00,40,55,28,32,51
2/26/2019 4:00,40,55,30,31,51
2/26/2019 5:00,41,55,30,32,51
2/26/2019 6:00,41,56,30,31,51
2/26/2019 7:00,41,56,30,31,51
2/26/2019 8:00,43,55,30,32,51
2/26/2019 9:00,43,56,31,31,51
2/26/2019 10:00,44,56,31,32,51
2/26/2019 11:00,45,56,31,31,50
2/26/2019 12:00,46,56,33,32,50
2/26/2019 13:00,47,56,34,33,49
2/26/2019 14:00,46,56,35,34,49
2/26/2019 15:00,47,56,36,34,49
2/26/2019 16:00,46,56,35,34,48
2/26/2019 17:00,46,55,36,34,47
2/26/2019 18:00,47,56,37,35,48
2/26/2019 19:00,47,55,40,36,48
2/26/2019 20:00,47,55,45,36,47
2/26/2019 21:00,46,55,45,36,46
2/26/2019 22:00,46,55,45,36,43
2/26/2019 23:00,46,54,44,36,43
2/27/2019 0:00,48,54,44,36,42
2/27/2019 1:00,48,54,43,37,42
2/27/2019 2:00,49,54,42,36,40
2/27/2019 3:00,49,54,41,36,38
2/27/2019 4:00,51,53,41,36,38
2/27/2019 5:00,51,53,42,36,38
2/27/2019 6:00,51,53,42,36,38
2/27/2019 7:00,52,52,41,35,39
2/27/2019 8:00,52,52,43,36,38
2/27/2019 9:00,52,52,42,38,37
2/27/2019 10:00,52,52,44,37,37
2/27/2019 11:00,52,52,44,37,36
2/27/2019 12:00,52,52,43,36,37
2/27/2019 13:00,52,52,43,36,38
2/27/2019 14:00,52,52,43,36,38
2/27/2019 15:00,52,52,43,36,40
2/27/2019 16:00,52,52,43,36,40
2/27/2019 17:00,52,52,44,36,41
2/27/2019 18:00,53,51,42,35,41
2/27/2019 19:00,53,51,42,36,41
2/27/2019 20:00,53,51,39,36,42
2/27/2019 21:00,54,50,43,36,42
2/27/2019 22:00,55,49,45,36,55
2/27/2019 23:00,55,49,47,37,56
2/28/2019 0:00,55,48,49,39,56
2/28/2019 1:00,55,48,51,40,56
2/28/2019 2:00,55,47,51,42,57
2/28/2019 3:00,55,48,51,43,57
2/28/2019 4:00,55,47,51,44,57
2/28/2019 5:00,55,49,52,45,58
2/28/2019 6:00,55,50,52,45,58
2/28/2019 7:00,55,49,52,47,58
2/28/2019 8:00,55,50,52,47,58
2/28/2019 9:00,55,48,54,48,59
2/28/2019 10:00,55,48,54,50,59
2/28/2019 11:00,55,45,54,50,59
2/28/2019 12:00,55,45,54,50,59
2/28/2019 13:00,56,44,54,49,59
2/28/2019 14:00,56,45,54,49,59
2/28/2019 15:00,56,40,54,49,59
2/28/2019 16:00,56,37,54,48,59
2/28/2019 17:00,56,38,54,48,59
2/28/2019 18:00,56,40,54,48,59
2/28/2019 19:00,57,39,53,48,59
2/28/2019 20:00,56,39,54,46,59
2/28/2019 21:00,56,40,53,46,59
2/28/2019 22:00,56,43,53,45,58
2/28/2019 23:00,55,44,52,43,57
3/1/2019 0:00,55,44,52,41,57
3/1/2019 1:00,55,44,51,40,57
3/1/2019 2:00,56,43,51,39,57
3/1/2019 3:00,56,42,51,39,57
3/1/2019 4:00,56,42,50,39,57
3/1/2019 5:00,56,41,50,38,57
3/1/2019 6:00,56,42,48,38,57
3/1/2019 7:00,56,42,46,38,57
3/1/2019 8:00,56,42,44,37,56
3/1/2019 9:00,56,42,35,36,56
3/1/2019 10:00,56,43,32,36,56
3/1/2019 11:00,56,43,33,37,56
3/1/2019 12:00,56,43,32,37,57
3/1/2019 13:00,56,45,31,37,57
3/1/2019 14:00,56,47,31,38,57
3/1/2019 15:00,57,48,31,37,57
3/1/2019 16:00,57,49,32,36,57
3/1/2019 17:00,56,50,34,36,57
3/1/2019 18:00,56,46,35,37,57
3/1/2019 19:00,56,46,38,37,57
3/1/2019 20:00,56,45,39,37,57
3/1/2019 21:00,56,45,40,37,57
3/1/2019 22:00,56,44,42,38,53
3/1/2019 23:00,56,42,43,39,53
3/2/2019 0:00,56,44,45,40,53
3/2/2019 1:00,55,44,46,41,53
3/2/2019 2:00,55,43,47,41,54
3/2/2019 3:00,55,43,48,40,54
3/2/2019 4:00,55,43,50,39,54
3/2/2019 5:00,55,43,49,38,54
3/2/2019 6:00,55,43,51,38,54
3/2/2019 7:00,54,42,51,37,53
3/2/2019 8:00,54,44,52,38,53
3/2/2019 9:00,54,45,52,38,53
3/2/2019 10:00,54,43,52,37,53
3/2/2019 11:00,54,45,51,36,53
3/2/2019 12:00,53,47,52,37,53
3/2/2019 13:00,53,46,52,38,53
3/2/2019 14:00,53,44,52,38,53
3/2/2019 15:00,53,44,52,39,53
3/2/2019 16:00,52,45,53,40,53
3/2/2019 17:00,53,45,53,40,52
3/2/2019 18:00,53,48,52,40,52
3/2/2019 19:00,52,48,52,42,52
3/2/2019 20:00,52,47,53,42,52
3/2/2019 21:00,52,47,53,42,52
3/2/2019 22:00,52,48,53,43,52
3/2/2019 23:00,52,49,53,43,52
3/3/2019 0:00,52,48,53,43,52
3/3/2019 1:00,52,48,53,44,52
3/3/2019 2:00,53,50,52,45,52
3/3/2019 3:00,53,51,52,45,52
3/3/2019 4:00,52,52,52,45,52
3/3/2019 5:00,52,51,52,46,52
3/3/2019 6:00,52,51,52,45,53
3/3/2019 7:00,52,51,52,46,53
3/3/2019 8:00,53,51,52,46,53
3/3/2019 9:00,53,52,52,48,53
3/3/2019 10:00,53,52,52,48,53
3/3/2019 11:00,53,52,52,48,53
3/3/2019 12:00,53,51,52,47,53
3/3/2019 13:00,53,52,52,47,53
3/3/2019 14:00,53,52,52,46,53
3/3/2019 15:00,54,52,52,46,53
3/3/2019 16:00,54,51,53,45,53
3/3/2019 17:00,54,51,53,45,53
3/3/2019 18:00,53,49,53,45,53
3/3/2019 19:00,53,50,53,44,53
3/3/2019 20:00,54,52,52,43,53
3/3/2019 21:00,54,51,52,43,53
3/3/2019 22:00,54,52,51,43,53
3/3/2019 23:00,54,52,51,43,53
3/4/2019 0:00,54,52,50,42,53
3/4/2019 1:00,54,52,48,41,52
3/4/2019 2:00,53,52,47,40,52
3/4/2019 3:00,53,52,46,39,52
3/4/2019 4:00,53,51,45,40,51
3/4/2019 5:00,53,51,43,38,51
3/4/2019 6:00,53,51,42,37,50
3/4/2019 7:00,53,52,42,36,47
3/4/2019 8:00,53,51,41,35,46
3/4/2019 9:00,53,51,43,33,45
3/4/2019 10:00,52,50,41,33,44
3/4/2019 11:00,52,48,43,32,44
3/4/2019 12:00,52,50,43,31,43
3/4/2019 13:00,52,49,43,31,43
3/4/2019 14:00,52,50,42,31,43
3/4/2019 15:00,52,51,41,31,42
3/4/2019 16:00,52,52,39,31,44
3/4/2019 17:00,52,52,39,30,44
3/4/2019 18:00,52,52,38,29,44
3/4/2019 19:00,52,52,35,28,43
3/4/2019 20:00,51,52,35,29,43
3/4/2019 21:00,51,52,34,28,42
3/4/2019 22:00,52,52,35,28,45
3/4/2019 23:00,51,52,35,28,44
3/5/2019 0:00,51,52,36,27,43
3/5/2019 1:00,51,52,38,27,43
3/5/2019 2:00,51,52,38,27,44
3/5/2019 3:00,51,51,38,27,44
3/5/2019 4:00,52,51,38,26,43
3/5/2019 5:00,52,51,39,27,42
3/5/2019 6:00,52,51,39,29,42
3/5/2019 7:00,52,52,38,29,42
3/5/2019 8:00,52,51,38,30,43
3/5/2019 9:00,52,52,37,30,43
3/5/2019 10:00,52,52,39,31,44
3/5/2019 11:00,52,52,40,32,44
3/5/2019 12:00,52,52,41,33,45
3/5/2019 13:00,52,52,39,33,47
3/5/2019 14:00,52,52,37,33,47
3/5/2019 15:00,52,52,38,35,47
3/5/2019 16:00,52,51,38,35,47
3/5/2019 17:00,52,51,37,36,47
3/5/2019 18:00,53,51,41,37,48
3/5/2019 19:00,53,52,44,37,47
3/5/2019 20:00,53,52,44,36,47
3/5/2019 21:00,53,52,44,35,48
3/5/2019 22:00,53,53,45,35,43
3/5/2019 23:00,53,52,45,34,43
3/6/2019 0:00,53,53,45,35,42
3/6/2019 1:00,53,53,45,36,42
3/6/2019 2:00,53,53,44,35,41
3/6/2019 3:00,53,53,45,36,41
3/6/2019 4:00,53,53,44,36,41
3/6/2019 5:00,53,53,45,36,40
3/6/2019 6:00,53,53,45,36,41
3/6/2019 7:00,53,53,46,36,40
3/6/2019 8:00,53,53,47,38,40
3/6/2019 9:00,53,52,50,38,41
3/6/2019 10:00,53,52,51,38,41
3/6/2019 11:00,53,52,51,37,40
3/6/2019 12:00,52,52,50,36,39
3/6/2019 13:00,52,52,51,36,38
3/6/2019 14:00,53,52,51,37,39
3/6/2019 15:00,53,51,51,38,41
3/6/2019 16:00,53,51,51,37,41
3/6/2019 17:00,52,51,52,37,42
3/6/2019 18:00,52,51,49,37,42
3/6/2019 19:00,52,51,51,38,42
3/6/2019 20:00,52,51,51,38,41
3/6/2019 21:00,52,51,52,39,44
3/6/2019 22:00,52,51,52,40,45
3/6/2019 23:00,52,51,52,41,46
3/7/2019 0:00,52,51,51,41,48
3/7/2019 1:00,52,50,51,41,49
3/7/2019 2:00,52,50,51,42,51
3/7/2019 3:00,52,51,51,42,51
3/7/2019 4:00,52,51,51,43,52
3/7/2019 5:00,52,49,51,43,52
3/7/2019 6:00,51,49,51,43,52
3/7/2019 7:00,51,49,50,44,53
3/7/2019 8:00,51,50,48,42,53
3/7/2019 9:00,50,51,45,43,53
3/7/2019 10:00,51,51,43,43,53
3/7/2019 11:00,50,52,42,44,53
3/7/2019 12:00,51,52,43,45,53
3/7/2019 13:00,50,52,42,44,53
3/7/2019 14:00,50,52,41,43,53
3/7/2019 15:00,49,53,40,42,53
3/7/2019 16:00,50,53,41,43,53
3/7/2019 17:00,50,53,40,43,53
3/7/2019 18:00,51,53,39,42,53
3/7/2019 19:00,51,53,39,44,53
3/7/2019 20:00,51,53,38,43,53
3/7/2019 21:00,52,53,37,44,53
3/7/2019 22:00,52,53,37,43,53
3/7/2019 23:00,52,52,37,42,53
3/8/2019 0:00,53,52,38,43,53
3/8/2019 1:00,53,52,38,42,53
3/8/2019 2:00,53,52,38,41,53
3/8/2019 3:00,53,52,38,42,53
3/8/2019 4:00,54,52,38,44,53
3/8/2019 5:00,54,52,38,46,53
3/8/2019 6:00,54,52,38,45,53
3/8/2019 7:00,54,52,38,44,53
3/8/2019 8:00,54,53,38,44,53
3/8/2019 9:00,54,53,39,44,53
3/8/2019 10:00,54,53,40,43,53
3/8/2019 11:00,54,53,40,43,54
3/8/2019 12:00,54,53,39,42,54
3/8/2019 13:00,54,53,39,42,54
3/8/2019 14:00,54,52,40,43,54
3/8/2019 15:00,54,52,39,43,53
3/8/2019 16:00,54,51,39,42,53
3/8/2019 17:00,53,50,40,42,53
3/8/2019 18:00,53,48,42,42,54
3/8/2019 19:00,53,48,39,43,54
3/8/2019 20:00,52,47,38,42,54
3/8/2019 21:00,52,46,38,41,53
3/8/2019 22:00,51,45,37,42,53
3/8/2019 23:00,51,44,37,43,53
3/9/2019 0:00,48,43,38,43,53
3/9/2019 1:00,46,44,38,43,53
3/9/2019 2:00,44,45,37,45,54
3/9/2019 3:00,42,47,39,43,54
3/9/2019 4:00,42,46,39,42,54
3/9/2019 5:00,41,49,39,41,54
3/9/2019 6:00,40,48,39,41,54
3/9/2019 7:00,39,49,39,40,54
3/9/2019 8:00,38,46,39,41,54
3/9/2019 9:00,36,46,40,42,54
3/9/2019 10:00,36,45,39,45,53
3/9/2019 11:00,38,44,37,45,53
3/9/2019 12:00,39,46,38,45,53
3/9/2019 13:00,40,45,36,46,53
3/9/2019 14:00,40,46,36,45,53
3/9/2019 15:00,40,46,37,44,53
3/9/2019 16:00,40,45,36,45,53
3/9/2019 17:00,39,45,36,44,53
3/9/2019 18:00,40,46,34,44,52
3/9/2019 19:00,39,47,34,40,52
3/9/2019 20:00,38,47,34,41,52
3/9/2019 21:00,37,50,34,40,52
3/9/2019 22:00,36,51,33,40,52
3/9/2019 23:00,35,51,32,40,52
3/10/2019 0:00,36,51,31,40,52
3/10/2019 1:00,34,51,30,40,52
3/10/2019 2:00,34,52,31,41,51
3/10/2019 3:00,33,52,31,41,51
3/10/2019 4:00,32,52,31,40,50
3/10/2019 5:00,32,51,30,41,49
3/10/2019 6:00,31,52,30,41,49
3/10/2019 7:00,30,51,30,42,48
3/10/2019 8:00,31,51,29,42,49
3/10/2019 9:00,31,51,29,39,48
3/10/2019 10:00,31,52,28,37,47
3/10/2019 11:00,29,52,28,36,47
3/10/2019 12:00,27,52,28,34,47
3/10/2019 13:00,27,52,29,34,48
3/10/2019 14:00,26,52,28,34,48
3/10/2019 15:00,26,52,27,35,48
3/10/2019 16:00,26,52,26,33,49
3/10/2019 17:00,26,52,27,34,49
3/10/2019 18:00,25,52,28,35,49
3/10/2019 19:00,25,52,30,34,49
3/10/2019 20:00,25,52,30,33,50
3/10/2019 21:00,23,51,30,34,48
3/10/2019 22:00,23,51,29,33,48
3/10/2019 23:00,23,51,29,31,47
3/11/2019 0:00,21,51,29,30,46
3/11/2019 1:00,21,50,29,28,43
3/11/2019 2:00,21,51,28,26,42
3/11/2019 3:00,21,48,28,26,42
3/11/2019 4:00,23,48,27,27,42
3/11/2019 5:00,23,46,28,27,40
3/11/2019 6:00,23,44,28,27,39
3/11/2019 7:00,23,44,27,27,38
3/11/2019 8:00,22,43,27,26,37
3/11/2019 9:00,21,43,26,26,37
3/11/2019 10:00,20,41,27,27,38
3/11/2019 11:00,19,41,26,27,38
3/11/2019 12:00,19,40,26,29,38
3/11/2019 13:00,20,39,27,29,38
3/11/2019 14:00,20,40,27,28,39
3/11/2019 15:00,19,41,27,28,39
3/11/2019 16:00,20,41,27,29,38
3/11/2019 17:00,20,40,26,28,39
3/11/2019 18:00,23,40,28,28,39
3/11/2019 19:00,22,42,26,29,53
3/11/2019 20:00,22,51,28,30,53
3/11/2019 21:00,22,52,28,31,53
3/11/2019 22:00,23,52,30,32,53
3/11/2019 23:00,23,52,31,33,53
3/12/2019 0:00,23,52,32,34,54
3/12/2019 1:00,22,52,33,34,54
3/12/2019 2:00,23,52,33,35,54
3/12/2019 3:00,24,52,33,35,55
3/12/2019 4:00,22,52,34,33,55
3/12/2019 5:00,23,52,34,33,55
3/12/2019 6:00,23,52,34,33,56
3/12/2019 7:00,23,52,34,32,56
3/12/2019 8:00,24,52,35,33,56
3/12/2019 9:00,24,52,35,33,56
3/12/2019 10:00,25,52,34,33,56
3/12/2019 11:00,26,51,35,33,56
3/12/2019 12:00,28,52,35,32,56
3/12/2019 13:00,27,52,35,33,56
3/12/2019 14:00,27,51,35,33,56
3/12/2019 15:00,28,50,34,31,56
3/12/2019 16:00,28,51,35,31,56
3/12/2019 17:00,28,51,37,31,56
3/12/2019 18:00,27,51,34,32,56
3/12/2019 19:00,28,49,38,32,52
3/12/2019 20:00,31,36,38,30,52
3/12/2019 21:00,32,34,39,29,52
3/12/2019 22:00,32,34,39,29,52
3/12/2019 23:00,33,32,39,29,52
3/13/2019 0:00,34,32,39,28,52
3/13/2019 1:00,34,32,38,29,52
3/13/2019 2:00,34,34,39,29,52
3/13/2019 3:00,33,35,38,29,52
3/13/2019 4:00,35,34,39,30,51
3/13/2019 5:00,36,36,39,30,51
3/13/2019 6:00,37,33,40,30,50
3/13/2019 7:00,39,34,40,31,49
3/13/2019 8:00,40,34,42,30,48
3/13/2019 9:00,41,36,42,29,47
3/13/2019 10:00,42,38,44,30,47
3/13/2019 11:00,42,40,43,31,46
3/13/2019 12:00,41,39,43,31,45
3/13/2019 13:00,42,38,44,30,45
3/13/2019 14:00,42,38,44,30,45
3/13/2019 15:00,42,39,45,30,45
3/13/2019 16:00,42,39,46,30,45
3/13/2019 17:00,43,43,45,30,44
3/13/2019 18:00,44,43,45,29,45
3/13/2019 19:00,44,46,41,29,46
3/13/2019 20:00,45,47,39,30,46
3/13/2019 21:00,45,51,38,32,45
3/13/2019 22:00,46,52,36,31,44
3/13/2019 23:00,48,52,36,31,44
3/14/2019 0:00,50,52,35,32,44
3/14/2019 1:00,51,52,36,33,45
3/14/2019 2:00,52,52,36,32,45
3/14/2019 3:00,52,52,36,33,44
3/14/2019 4:00,52,53,36,34,45
3/14/2019 5:00,52,52,36,34,47
3/14/2019 6:00,52,53,36,34,48
3/14/2019 7:00,52,53,36,34,50
3/14/2019 8:00,52,53,34,35,51
3/14/2019 9:00,52,53,35,34,51
3/14/2019 10:00,52,53,34,34,51
3/14/2019 11:00,53,53,34,33,51
3/14/2019 12:00,53,53,35,34,51
3/14/2019 13:00,53,54,35,33,51
3/14/2019 14:00,53,54,35,34,51
3/14/2019 15:00,54,54,35,35,52
3/14/2019 16:00,54,54,35,35,52
3/14/2019 17:00,54,54,35,36,52
3/14/2019 18:00,54,54,36,36,52
3/14/2019 19:00,54,53,39,38,53
3/14/2019 20:00,54,54,41,38,52
3/14/2019 21:00,54,53,42,38,53
3/14/2019 22:00,55,53,42,39,53
3/14/2019 23:00,55,53,41,41,53
3/15/2019 0:00,54,53,42,42,53
3/15/2019 1:00,55,53,41,42,53
3/15/2019 2:00,54,53,41,44,53
3/15/2019 3:00,54,53,40,43,53
3/15/2019 4:00,54,53,40,42,52
3/15/2019 5:00,54,53,40,42,52
3/15/2019 6:00,54,53,40,43,52
3/15/2019 7:00,55,53,40,43,52
3/15/2019 8:00,55,53,40,43,52
3/15/2019 9:00,55,53,38,44,52
3/15/2019 10:00,55,53,39,44,52
3/15/2019 11:00,55,53,41,46,52
3/15/2019 12:00,55,53,39,46,52
3/15/2019 13:00,55,53,39,46,53
3/15/2019 14:00,55,53,37,47,53
3/15/2019 15:00,55,53,37,49,53
3/15/2019 16:00,55,53,37,50,53
3/15/2019 17:00,55,53,37,50,53
3/15/2019 18:00,55,53,38,50,53
3/15/2019 19:00,55,53,38,50,53
3/15/2019 20:00,55,53,36,49,53
3/15/2019 21:00,55,53,35,50,53
3/15/2019 22:00,55,53,35,49,53
3/15/2019 23:00,55,53,35,47,53
3/16/2019 0:00,55,53,36,47,53
3/16/2019 1:00,55,52,36,46,52
3/16/2019 2:00,56,52,35,44,52
3/16/2019 3:00,56,53,36,44,52
3/16/2019 4:00,56,52,36,43,52
3/16/2019 5:00,56,52,35,42,51
3/16/2019 6:00,56,52,34,42,50
3/16/2019 7:00,57,53,34,39,49
3/16/2019 8:00,57,54,34,40,49
3/16/2019 9:00,57,54,35,41,48
3/16/2019 10:00,57,55,36,40,47
3/16/2019 11:00,57,54,38,40,47
3/16/2019 12:00,57,54,41,40,47
3/16/2019 13:00,57,54,45,41,46
3/16/2019 14:00,57,55,48,41,47
3/16/2019 15:00,57,55,49,39,46
3/16/2019 16:00,57,55,50,39,46
3/16/2019 17:00,57,54,51,39,45
3/16/2019 18:00,57,55,52,39,46
3/16/2019 19:00,57,55,52,39,46
3/16/2019 20:00,58,55,53,41,46
3/16/2019 21:00,59,55,54,40,47
3/16/2019 22:00,59,56,54,42,49
3/16/2019 23:00,59,55,55,43,51
3/17/2019 0:00,59,55,55,43,52
3/17/2019 1:00,59,56,56,44,52
3/17/2019 2:00,59,56,56,46,52
3/17/2019 3:00,58,56,56,47,53
3/17/2019 4:00,58,58,57,50,53
3/17/2019 5:00,58,59,57,51,53
3/17/2019 6:00,58,59,57,51,54
3/17/2019 7:00,57,59,58,52,54
3/17/2019 8:00,57,58,58,52,54
3/17/2019 9:00,57,58,58,52,55
3/17/2019 10:00,57,58,58,52,55
3/17/2019 11:00,57,58,58,52,54
3/17/2019 12:00,57,58,58,52,55
3/17/2019 13:00,57,58,57,52,55
3/17/2019 14:00,58,57,57,52,55
3/17/2019 15:00,57,57,57,52,55
3/17/2019 16:00,57,57,57,52,55
3/17/2019 17:00,57,57,57,52,54
3/17/2019 18:00,58,57,56,52,54
3/17/2019 19:00,58,57,55,52,54
3/17/2019 20:00,57,57,55,53,55
3/17/2019 21:00,57,57,55,53,54
3/17/2019 22:00,56,56,55,53,54
3/17/2019 23:00,56,56,55,52,54
3/18/2019 0:00,56,56,55,52,54
3/18/2019 1:00,56,56,55,53,54
3/18/2019 2:00,56,56,54,53,55
3/18/2019 3:00,56,55,54,52,55
3/18/2019 4:00,56,56,54,52,55
3/18/2019 5:00,56,56,54,52,56
3/18/2019 6:00,57,56,53,52,56
3/18/2019 7:00,57,57,53,53,56
3/18/2019 8:00,57,59,53,53,56
3/18/2019 9:00,57,59,53,53,57
3/18/2019 10:00,57,59,53,53,57
3/18/2019 11:00,57,59,53,53,57
3/18/2019 12:00,57,59,53,53,57
3/18/2019 13:00,57,58,53,53,57
3/18/2019 14:00,56,59,53,53,58
3/18/2019 15:00,57,59,53,53,58
3/18/2019 16:00,57,59,53,53,58
3/18/2019 17:00,57,59,53,53,58
3/18/2019 18:00,57,59,53,53,58
3/18/2019 19:00,57,59,54,53,58
3/18/2019 20:00,57,58,54,53,58
3/18/2019 21:00,57,58,53,52,58
3/18/2019 22:00,56,58,53,53,58
3/18/2019 23:00,56,58,53,53,58
3/19/2019 0:00,56,58,53,53,58
3/19/2019 1:00,56,57,54,53,58
3/19/2019 2:00,56,57,54,54,58
3/19/2019 3:00,56,57,54,54,57
3/19/2019 4:00,56,57,54,54,57
3/19/2019 5:00,56,56,54,55,57
3/19/2019 6:00,56,56,54,55,57
3/19/2019 7:00,56,55,54,55,57
3/19/2019 8:00,56,54,54,55,57
3/19/2019 9:00,56,54,54,55,57
3/19/2019 10:00,56,54,55,55,57
3/19/2019 11:00,56,55,55,55,57
3/19/2019 12:00,56,55,55,55,57
3/19/2019 13:00,56,55,55,55,57
3/19/2019 14:00,56,54,55,55,56
3/19/2019 15:00,56,54,55,55,56
3/19/2019 16:00,56,54,55,55,56
3/19/2019 17:00,56,54,55,55,56
3/19/2019 18:00,56,54,54,55,56
3/19/2019 19:00,56,54,54,55,56
3/19/2019 20:00,55,55,54,55,56
3/19/2019 21:00,55,55,55,55,56
3/19/2019 22:00,55,55,55,55,56
3/19/2019 23:00,55,55,55,55,55
3/20/2019 0:00,55,55,55,54,55
3/20/2019 1:00,55,55,54,54,55
3/20/2019 2:00,55,55,54,54,55
3/20/2019 3:00,55,55,55,54,55
3/20/2019 4:00,55,53,55,54,54
3/20/2019 5:00,55,52,55,54,54
3/20/2019 6:00,55,52,55,54,54
3/20/2019 7:00,55,52,55,53,54
3/20/2019 8:00,55,52,55,53,54
3/20/2019 9:00,55,52,55,53,54
3/20/2019 10:00,55,51,55,53,54
3/20/2019 11:00,55,52,54,53,54
3/20/2019 12:00,55,51,54,53,54
3/20/2019 13:00,55,50,54,53,54
3/20/2019 14:00,55,51,55,53,54
3/20/2019 15:00,55,52,55,53,54
3/20/2019 16:00,55,52,55,53,54
3/20/2019 17:00,55,52,55,53,54
3/20/2019 18:00,55,53,55,53,54
3/20/2019 19:00,55,52,55,53,54
3/20/2019 20:00,55,52,55,53,54
3/20/2019 21:00,55,52,55,53,54
3/20/2019 22:00,55,52,55,52,60
3/20/2019 23:00,55,52,54,53,60
3/21/2019 0:00,55,52,54,53,60
3/21/2019 1:00,55,52,54,54,60
3/21/2019 2:00,55,52,54,54,60
3/21/2019 3:00,55,52,54,55,61
3/21/2019 4:00,55,52,54,55,61
3/21/2019 5:00,55,52,54,55,60
3/21/2019 6:00,55,51,54,55,60
3/21/2019 7:00,54,51,54,54,60
3/21/2019 8:00,54,46,54,55,60
3/21/2019 9:00,54,48,55,55,60
3/21/2019 10:00,53,50,55,55,60
3/21/2019 11:00,53,49,55,56,60
3/21/2019 12:00,52,49,55,56,60
3/21/2019 13:00,52,49,55,55,60
3/21/2019 14:00,52,45,55,55,60
3/21/2019 15:00,52,44,55,55,60
3/21/2019 16:00,52,41,55,55,60
3/21/2019 17:00,51,39,55,55,60
3/21/2019 18:00,52,36,55,55,60
3/21/2019 19:00,52,38,55,55,60
3/21/2019 20:00,53,38,55,55,60
3/21/2019 21:00,53,38,55,55,60
3/21/2019 22:00,53,38,55,55,54
3/21/2019 23:00,53,38,55,54,54
3/22/2019 0:00,53,39,55,54,54
3/22/2019 1:00,53,39,55,54,54
3/22/2019 2:00,53,39,55,54,54
3/22/2019 3:00,53,39,55,54,54
3/22/2019 4:00,53,38,55,54,54
3/22/2019 5:00,54,38,55,55,54
3/22/2019 6:00,54,38,55,56,54
3/22/2019 7:00,54,37,55,57,54
3/22/2019 8:00,54,39,55,56,53
3/22/2019 9:00,54,37,54,57,53
3/22/2019 10:00,54,38,54,57,53
3/22/2019 11:00,54,38,54,57,53
3/22/2019 12:00,55,40,54,57,53
3/22/2019 13:00,55,43,54,57,53
3/22/2019 14:00,55,44,54,57,53
3/22/2019 15:00,55,46,53,57,53
3/22/2019 16:00,55,48,53,57,53
3/22/2019 17:00,55,49,53,57,53
3/22/2019 18:00,55,51,54,58,53
3/22/2019 19:00,54,50,54,58,53
3/22/2019 20:00,53,48,53,58,53
3/22/2019 21:00,52,48,53,58,53
3/22/2019 22:00,52,48,53,58,53
3/22/2019 23:00,52,50,53,59,53
3/23/2019 0:00,52,50,53,60,53
3/23/2019 1:00,52,50,53,59,53
3/23/2019 2:00,52,50,53,60,53
3/23/2019 3:00,51,50,53,59,53
3/23/2019 4:00,48,50,53,59,53
3/23/2019 5:00,46,51,53,58,53
3/23/2019 6:00,44,51,53,57,54
3/23/2019 7:00,43,51,53,56,54
3/23/2019 8:00,41,51,53,56,54
3/23/2019 9:00,38,51,53,56,54
3/23/2019 10:00,34,49,53,55,54
3/23/2019 11:00,33,48,52,55,54
3/23/2019 12:00,33,48,53,55,54
3/23/2019 13:00,31,45,52,55,54
3/23/2019 14:00,32,46,53,55,54
3/23/2019 15:00,31,45,53,55,54
3/23/2019 16:00,29,42,53,55,54
3/23/2019 17:00,27,42,52,55,55
3/23/2019 18:00,24,42,52,55,54
3/23/2019 19:00,25,42,52,55,55
3/23/2019 20:00,26,43,53,55,55
3/23/2019 21:00,27,44,53,55,55
3/23/2019 22:00,27,45,53,55,55
3/23/2019 23:00,29,43,53,53,55
3/24/2019 0:00,30,43,53,53,55
3/24/2019 1:00,31,44,54,54,55
3/24/2019 2:00,31,47,54,53,55
3/24/2019 3:00,32,48,55,53,55
3/24/2019 4:00,33,49,55,53,55
3/24/2019 5:00,34,53,55,53,55
3/24/2019 6:00,36,53,56,53,55
3/24/2019 7:00,37,53,56,54,55
3/24/2019 8:00,39,53,56,54,55
3/24/2019 9:00,40,54,56,54,55
3/24/2019 10:00,40,53,56,54,55
3/24/2019 11:00,41,53,56,54,55
3/24/2019 12:00,41,53,56,54,55
3/24/2019 13:00,42,53,56,54,55
3/24/2019 14:00,41,53,57,54,55
3/24/2019 15:00,40,53,57,54,54
3/24/2019 16:00,40,53,57,54,54
